ref,book_osis,chapter,verse_start,verse_end,kjv_text,cuvs_text,mention_groups_count,source_count,sources,evidence
Mark 1:34,Mark,1,34,34,"And he healed many that were sick of divers diseases, and cast out many devils; and suffered not the devils to speak, because they knew him.",耶穌治好了許多害各樣病的人，又趕出許多鬼，不許鬼說話，因為鬼認識他。,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=682, p_index=2): more general terms is obscured. Thus swzein stands for +lm Niphal, Piel, and Hiphil, frequently in the Passive for mere “escape,” also for forms of +lp and hyx. On the other hand, swzein never bears in the LXX the specific sense of “healing” (Jer. 17:14). In the Apocryphal and Pseudepigraphical writings the usage does not vary much from that of the OT; cf. Sir. 51:12 (ex apwleiaj), Wis. 16:7, Jth. 9:11, En. 48:7 (of “the Son of Man”; “in his name are they being saved, and he is the God of their life”), 50:3 (eschatological-negative, mere salvation without glory), 63:8, 4 Ezr. 6:25, 7:131, 9:8, 12:34, 13:26, 45:6 (the righteous shall be satisfied with salvation in connection with the Messiah), Ps-Sol. 6:2, 10:8, 12:6, 18:6, Bar. 4:22, 24, 29, Test. Jud. 22, Test. Dan 5, Test. Napht. 8, Jub. …"
Mark 2:5,Mark,2,5,5,"When Jesus saw their faith, he said unto the sick of the palsy, Son, thy sins be forgiven thee.",耶穌見他們的信心，就對癱子說：「小子，你的罪赦了。」,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=190, p_index=34): VIII. The Judgment The judgment takes place on a “day” (Matthew 7:22; 10:15; 24:36; Luke 10:12; 21:34; 1 Corinthians 1:8; 3:13; 2 Timothy 4:8; Revelation 6:17), but this rests on the Old Testament conception of “the day of Yahweh,” and is not to be taken literally, whence also “hour” interchanges with “day” (Mark 13: 32; Revelation 14:7). While not confined to an astronomical day the judgment is plainly represented as a definitely circumscribed transaction, not as an indefinite process. It coincides with its parousia. Of a judgment immediately after death, the New Testament nowhere speaks, not even in Hebrews 9:27, 28. Its locality is the earth, as would seem to follow from its dependence on the parousia (Matthew 13:41, 42; Mark 13:26, 27), although some infer from 1 Thessalonians 4:17 tha …"
Mark 2:9,Mark,2,9,9,"Whether is it easier to say to the sick of the palsy, Thy sins be forgiven thee; or to say, Arise, and take up thy bed, and walk?",或對癱子說『你的罪赦了』，或說『起來！拿你的褥子行走』；那一樣容易呢？,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=684, p_index=4): as coordinated halves of an identical work (Mark 2:9). And in the Fourth Gospel we are explicitly told that the physical acts are intended to point to corresponding spiritual transactions; the healing of the blind, the raising of the dead, are symbolic of Jesus’ saving work in the spiritual sphere (5:14, 19-29, 9:3, 39, 12:25, 26). On three occasions our Lord has brought out the spiritual significance of the physical salvation by calling special attention to its dependence on the exercise of faith: the woman with the issue of blood (Mark 5:34 = Matt. 9:22 = Luke 8:48), the blind man near Jericho (Mark 10:52 = Luke 18:42), one of the lepers (Luke 17:19). The words “thy faith has saved thee” are on these occasions the same as were used in such a case of purely spiritual salvation as is recor …"
Mark 2:17,Mark,2,17,17,"When Jesus heard it, he saith unto them, They that are whole have no need of the physician, but they that are sick: I came not to call the righteous, but sinners to repentance.",耶穌聽見，就對他們說：「康健的人用不着醫生，有病的人纔用得着。我來本不是召義人，乃是召罪人。」,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=683, p_index=3): 32, 9:1, 6, 10:9, 13:14, 14:3, John 5:10) and iasqai (Luke 6:19, 9:2, 11, 42, 14:4, 22:51, John 4:47). The question is not, of course, whether the element of “healing” as a connotated idea should be entirely eliminated from swzein. Not only would this have been impossible to a Greek speaker or writer in cases where the saving act as a matter of fact consisted in or involved healing, but it is also excluded by the observation that Jesus more than once referred to His saving work as the work of a physician, and in the instruction to His disciples spoke also of it as “healing” (Matt. 9:12, 10:1, 8, 13:15, Mark 2:17, Luke 4:18, 5:31, 9:1, 2, 10:9). The only point at issue is whether the Evangelists are aware of a difference between statements where “healing” is designated as such, and other st …"
Mark 2:21-22,Mark,2,21,22,"No man also seweth a piece of new cloth on an old garment: else the new piece that filled it up taketh away from the old, and the rent is made worse. And no man putteth new wine into old bottles: else the new wine doth burst the bottles, and the wine is spilled, and the bottles will be marred: but new wine must be put into new bottles.",沒有人把新布縫在舊衣服上，恐怕所補上的新布帶壞了舊衣服，破的就更大了。 也沒有人把新酒裝在舊皮袋裏，恐怕酒把皮袋裂開，酒和皮袋就都壞了；惟把新酒裝在新皮袋裏。」,1,1,https://www.biblicaltheology.org/cov.pdf,"- cov (para_id=63, p_index=7): neither to diaqhkh nor to the compound idea “covenant-blood,” but to the noun “blood” only, as is also required by this, that to aima mou should be the exact correlate of to swma mou. The other construction, “my covenant,” could only mean either “the covenant concluded with me,” as in the original of Zech. 9:11, or “the covenant made by me as a contracting party,” as in the LXX rendering of the passage, hardly “the covenant inaugurated by me between God and you.” And yet the last it would have to mean here, if mou went with diaqhkh. By these considerations we are led to adopt the rendering “this is my blood, covenant-blood”; and this rendering makes it appear at once, that our Lord does not in the first place contrast His covenant-blood with the Mosaic covenant-blood, but simply speaks of …"
Mark 3:4,Mark,3,4,4,"And he saith unto them, Is it lawful to do good on the sabbath days, or to do evil? to save life, or to kill? But they held their peace.",又問眾人說：「在安息日行善行惡，救命害命，哪樣是可以的呢？」他們都不作聲。,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=682, p_index=2): more general terms is obscured. Thus swzein stands for +lm Niphal, Piel, and Hiphil, frequently in the Passive for mere “escape,” also for forms of +lp and hyx. On the other hand, swzein never bears in the LXX the specific sense of “healing” (Jer. 17:14). In the Apocryphal and Pseudepigraphical writings the usage does not vary much from that of the OT; cf. Sir. 51:12 (ex apwleiaj), Wis. 16:7, Jth. 9:11, En. 48:7 (of “the Son of Man”; “in his name are they being saved, and he is the God of their life”), 50:3 (eschatological-negative, mere salvation without glory), 63:8, 4 Ezr. 6:25, 7:131, 9:8, 12:34, 13:26, 45:6 (the righteous shall be satisfied with salvation in connection with the Messiah), Ps-Sol. 6:2, 10:8, 12:6, 18:6, Bar. 4:22, 24, 29, Test. Jud. 22, Test. Dan 5, Test. Napht. 8, Jub. …
- salvation (para_id=683, p_index=3): 32, 9:1, 6, 10:9, 13:14, 14:3, John 5:10) and iasqai (Luke 6:19, 9:2, 11, 42, 14:4, 22:51, John 4:47). The question is not, of course, whether the element of “healing” as a connotated idea should be entirely eliminated from swzein. Not only would this have been impossible to a Greek speaker or writer in cases where the saving act as a matter of fact consisted in or involved healing, but it is also excluded by the observation that Jesus more than once referred to His saving work as the work of a physician, and in the instruction to His disciples spoke also of it as “healing” (Matt. 9:12, 10:1, 8, 13:15, Mark 2:17, Luke 4:18, 5:31, 9:1, 2, 10:9). The only point at issue is whether the Evangelists are aware of a difference between statements where “healing” is designated as such, and other st …
- salvation (para_id=683, p_index=3): 32, 9:1, 6, 10:9, 13:14, 14:3, John 5:10) and iasqai (Luke 6:19, 9:2, 11, 42, 14:4, 22:51, John 4:47). The question is not, of course, whether the element of “healing” as a connotated idea should be entirely eliminated from swzein. Not only would this have been impossible to a Greek speaker or writer in cases where the saving act as a matter of fact consisted in or involved healing, but it is also excluded by the observation that Jesus more than once referred to His saving work as the work of a physician, and in the instruction to His disciples spoke also of it as “healing” (Matt. 9:12, 10:1, 8, 13:15, Mark 2:17, Luke 4:18, 5:31, 9:1, 2, 10:9). The only point at issue is whether the Evangelists are aware of a difference between statements where “healing” is designated as such, and other st …"
Mark 3:29,Mark,3,29,29,"But he that shall blaspheme against the Holy Ghost hath never forgiveness, but is in danger of eternal damnation:",凡褻瀆聖靈的，卻永不得赦免，乃要擔當永遠的罪。」,1,1,https://www.biblicaltheology.org/ent.pdf,"- ent (para_id=192, p_index=36): 2 Thessalonians 1:11 where the genitive pisteos is a gen. of origin), and Paul speaks as a rule not of poiein but of prassein, i.e. of the practice, the systematic doing, of that which is good. The judgment assigns to each individual his eternal destiny, which is absolute in its character either of blessedness or of punishment, though admittedly of degrees within these two states. Only two groups are recognized, those of the condemned and of the saved (Matthew 25:33, 14; John 5:29); no intermediate group with as yet undetermined destiny anywhere appears. The degree of guilt is fixed according to the knowledge of the Divine will possessed in life (Matthew 10:15; 11:20-24; Luke 10:12-15; 12:47, 48; John 15:22, 24; Romans 2:12; 2 Peter 2:20-22). The uniform representation is that the judgment …"
Mark 4:11,Mark,4,11,11,"And he said unto them, Unto you it is given to know the mystery of the kingdom of God: but unto them that are without, all these things are done in parables:",耶穌對他們說：「神國的奧祕只叫你們知道，若是對外人講，凡事就用比喻，,1,1,https://www.biblicaltheology.org/kg.pdf,"- kg (para_id=431, p_index=3): word certainly has concrete associations. Both the abstract and the concrete sense, therefore, find support in the usage of Jesus. The most important question connected with this central idea of our Lord’s preaching concerns the exact nature of the order of affairs designated by it. Did He mean by the kingdom a new state of things suddenly to be realized in external forms, more or less in harmony with the current Jewish expectations, or did He mean by it, primarily at least, a spiritual creation gradually realizing itself in invisible ways? For convenience sake these two conceptions may be distinguished as the eschatological and the spiritual-organic conception, provided it be kept in mind that these two are not logically nor historically exclusive. It is necessary, however, to make the di …"
Mark 4:30,Mark,4,30,30,"And he said, Whereunto shall we liken the kingdom of God? or with what comparison shall we compare it?",又說：「神的國，我們可用甚麼比較呢？可用甚麼比喻表明呢？,1,1,https://www.biblicaltheology.org/kg.pdf,"- kg (para_id=431, p_index=3): word certainly has concrete associations. Both the abstract and the concrete sense, therefore, find support in the usage of Jesus. The most important question connected with this central idea of our Lord’s preaching concerns the exact nature of the order of affairs designated by it. Did He mean by the kingdom a new state of things suddenly to be realized in external forms, more or less in harmony with the current Jewish expectations, or did He mean by it, primarily at least, a spiritual creation gradually realizing itself in invisible ways? For convenience sake these two conceptions may be distinguished as the eschatological and the spiritual-organic conception, provided it be kept in mind that these two are not logically nor historically exclusive. It is necessary, however, to make the di …"
Mark 5:1-20,Mark,5,1,20,"And they came over unto the other side of the sea, into the country of the Gadarenes. And when he was come out of the ship, immediately there met him out of the tombs a man with an unclean spirit, Who had his dwelling among the tombs; and no man could bind him, no, not with chains: Because that he had been often bound with fetters and chains, and the chains had been plucked asunder by him, and the fetters broken in pieces: neither could any man tame him. And always, night and day, he was in the mountains, and in the tombs, crying, and cutting himself with stones. But when he saw Jesus afar off, he ran and worshipped him, And cried with a loud voice, and said, What have I to do with thee, Jesus, thou Son of the most high God? I adjure thee by God, that thou torment me not. For he said unto him, Come out of the man, thou unclean spirit. And he asked him, What is thy name? And he answered, saying, My name is Legion: for we are many. And he besought him much that he would not send them away out of the country. Now there was there nigh unto the mountains a great herd of swine feeding. And all the devils besought him, saying, Send us into the swine, that we may enter into them. And forthwith Jesus gave them leave. And the unclean spirits went out, and entered into the swine: and the herd ran violently down a steep place into the sea, (they were about two thousand;) and were choked in the sea. And they that fed the swine fled, and told it in the city, and in the country. And they went out to see what it was that was done. And they come to Jesus, and see him that was possessed with the devil, and had the legion, sitting, and clothed, and in his right mind: and they were afraid. And they that saw it told them how it befell to him that was possessed with the devil, and also concerning the swine. And they began to pray him to depart out of their coasts. And when he was come into the ship, he that had been possessed with the devil prayed him that he might be with him. Howbeit Jesus suffered him not, but saith unto him, Go home to thy friends, and tell them how great things the Lord hath done for thee, and hath had compassion on thee. And he departed, and began to publish in Decapolis how great things Jesus had done for him: and all men did marvel.",他們來到海那邊格拉森人的地方。 耶穌一下船，就有一個被污鬼附着的人從墳塋裏出來迎着他。 那人常住在墳塋裏，沒有人能捆住他，就是用鐵鍊也不能； 因為人屢次用腳鐐和鐵鍊捆鎖他，鐵鍊竟被他掙斷了，腳鐐也被他弄碎了；總沒有人能制伏他。 他晝夜常在墳塋裏和山中喊叫，又用石頭砍自己。 他遠遠的看見耶穌，就跑過去拜他， 大聲呼叫說：「至高神的兒子耶穌，我與你有甚麼相干？我指着神懇求你，不要叫我受苦！」 是因耶穌曾吩咐他說：「污鬼啊，從這人身上出來吧！」 耶穌問他說：「你名叫甚麼？」回答說：「我名叫『群』，因為我們多的緣故」； 就再三的求耶穌，不要叫他們離開那地方。 在那裏山坡上，有一大群豬吃食； 鬼就央求耶穌說：「求你打發我們往豬群裏，附着豬去。」 耶穌准了他們，污鬼就出來，進入豬裏去。於是那群豬闖下山崖，投在海裏，淹死了。豬的數目約有二千。 放豬的就逃跑了，去告訴城裏和鄉下的人。眾人就來，要看是甚麼事。 他們來到耶穌那裏，看見那被鬼附着的人，就是從前被群鬼所附的，坐着，穿上衣服，心裏明白過來，他們就害怕。 看見這事的，便將鬼附之人所遇見的和那群豬的事都告訴了眾人； 眾人就央求耶穌離開他們的境界。 耶穌上船的時候，那從前被鬼附着的人懇求和耶穌同在。 耶穌不許，卻對他說：「你回家去，到你的親屬那裏，將主為你所作的是何等大的事，是怎樣憐憫你，都告訴他們。」 那人就走了，在低加波利傳揚耶穌為他作了何等大的事，眾人就都希奇。,1,1,https://www.midamerica.edu/uploads/files//pdf/journal/03beachjournal31.pdf,"- 03beachjournal31 (para_id=3, p_index=3): MID-AMERICA JOURNAL OF THEOLOGY examples, illustrations of good and/or bad behavior to be either imitated or avoided. Another way of describing this approach is that it "". . .dissolves biblical history into a variety of independent histories which are examples for us.""4 On the other hand, the heilshistorisch or ""Christocentric"" method sought "". . .to understand all those [historical] accounts in their relation to each other, in their mutual inner unity, in their cohesion with the mid-point of redemptivehistory: Jesus Christ.""5 It is not our purpose here to detail the breadth and scope of this debate, especially since this has already been done superbly by Sidney Greidanus in his doctoral dissertation, Sola Scriptura: Problems and Principles in Preaching Historical Texts.6 Instead we only w …
- 03beachjournal31 (para_id=9, p_index=9): MID-AMERICA JOURNAL OF THEOLOGY best translation.36 Thus we are not dealing with a patterning example in some general sense, but with an advance presentation of what is to come—a préfiguration within redemptive-history. In Hebrews 11 the key word is not tupos, but pistis. And this ""faith"" is illustrated from a variety of passages. ""Yet,"" says Holwerda, ""this proves nothing against the redemptive-historical method.""37 As noted earlier, when preaching on a doctrinal text, the preacher may legitimately use specific accounts within salvation history as illustrative materials. In this way the refrain of Hebrews 11, ""through faith,"" is perfectly consistent with the redemptive-historical method. ******* Thus far we have been talking about theory. To be sure, we have noted at certain junctures how …
- 03beachjournal31 (para_id=14, p_index=14): MJT 3/1 (1987) 87-88 PREACHING HISTORICAL TEXTS: EPILOGUE Note that the sermon respects the Christocentric character of the text. The focus is not upon the ""miraculous exorcism of demons,"" but upon ""the gospel proclaimed by Christ"" as this is confirmed through the miraculous exorcism of demons. That is no small difference! The focus of action is not first of all upon who was healed and how, though this is significant, but upon him who came to ""the other side"" and upon his purpose. A superficial reading of the text turns the incident into a story about the power of Jesus over against the despair and weakness of human endeavor—for we read that the demoniac ""had often been bound with shackles and chains."" But no one could ""tame him"" (v. 4). Or even worse, one might note the isolation of this …
- 03beachjournal31 (para_id=14, p_index=14): MJT 3/1 (1987) 87-88 PREACHING HISTORICAL TEXTS: EPILOGUE Note that the sermon respects the Christocentric character of the text. The focus is not upon the ""miraculous exorcism of demons,"" but upon ""the gospel proclaimed by Christ"" as this is confirmed through the miraculous exorcism of demons. That is no small difference! The focus of action is not first of all upon who was healed and how, though this is significant, but upon him who came to ""the other side"" and upon his purpose. A superficial reading of the text turns the incident into a story about the power of Jesus over against the despair and weakness of human endeavor—for we read that the demoniac ""had often been bound with shackles and chains."" But no one could ""tame him"" (v. 4). Or even worse, one might note the isolation of this …
- 03beachjournal31 (para_id=15, p_index=15): MID-AMERICA JOURNAL OF THEOLOGY and began to proclaim in Decapolis all that Jesus had done for him; and all marveled."" The name of the region is hellenistic—Decapolis. Paganism in God's land! Thus in order to really understand Mark 5:1-20 in its height and depth one must see it within the unity of redemptive-history at large; and one must see too the progress or advancement or flow of that history. Our sample sermon satisfies on all counts. All of which is to appreciate what Holwerda calls synthetic exegesis. Because the sample sermon is synthetic rather than atomistic in approach, the applicatory thrust of the passage is immediate, natural, and specifically unique. Nothing extraneous is needed in order to establish a link between the text and the reader. The application is plainly scriptu …
- 03beachjournal31 (para_id=18, p_index=3): MID-AMERICA JOURNAL OF THEOLOGY examples, illustrations of good and/or bad behavior to be either imitated or avoided. Another way of describing this approach is that it "". . .dissolves biblical history into a variety of independent histories which are examples for us.""4 On the other hand, the heilshistorisch or ""Christocentric"" method sought "". . .to understand all those [historical] accounts in their relation to each other, in their mutual inner unity, in their cohesion with the mid-point of redemptivehistory: Jesus Christ.""5 It is not our purpose here to detail the breadth and scope of this debate, especially since this has already been done superbly by Sidney Greidanus in his doctoral dissertation, Sola Scriptura: Problems and Principles in Preaching Historical Texts.6 Instead we only w …
- 03beachjournal31 (para_id=24, p_index=9): MID-AMERICA JOURNAL OF THEOLOGY best translation.36 Thus we are not dealing with a patterning example in some general sense, but with an advance presentation of what is to come—a préfiguration within redemptive-history. In Hebrews 11 the key word is not tupos, but pistis. And this ""faith"" is illustrated from a variety of passages. ""Yet,"" says Holwerda, ""this proves nothing against the redemptive-historical method.""37 As noted earlier, when preaching on a doctrinal text, the preacher may legitimately use specific accounts within salvation history as illustrative materials. In this way the refrain of Hebrews 11, ""through faith,"" is perfectly consistent with the redemptive-historical method. ******* Thus far we have been talking about theory. To be sure, we have noted at certain junctures how …
- 03beachjournal31 (para_id=29, p_index=14): MJT 3/1 (1987) 87-88 PREACHING HISTORICAL TEXTS: EPILOGUE Note that the sermon respects the Christocentric character of the text. The focus is not upon the ""miraculous exorcism of demons,"" but upon ""the gospel proclaimed by Christ"" as this is confirmed through the miraculous exorcism of demons. That is no small difference! The focus of action is not first of all upon who was healed and how, though this is significant, but upon him who came to ""the other side"" and upon his purpose. A superficial reading of the text turns the incident into a story about the power of Jesus over against the despair and weakness of human endeavor—for we read that the demoniac ""had often been bound with shackles and chains."" But no one could ""tame him"" (v. 4). Or even worse, one might note the isolation of this …
- 03beachjournal31 (para_id=29, p_index=14): MJT 3/1 (1987) 87-88 PREACHING HISTORICAL TEXTS: EPILOGUE Note that the sermon respects the Christocentric character of the text. The focus is not upon the ""miraculous exorcism of demons,"" but upon ""the gospel proclaimed by Christ"" as this is confirmed through the miraculous exorcism of demons. That is no small difference! The focus of action is not first of all upon who was healed and how, though this is significant, but upon him who came to ""the other side"" and upon his purpose. A superficial reading of the text turns the incident into a story about the power of Jesus over against the despair and weakness of human endeavor—for we read that the demoniac ""had often been bound with shackles and chains."" But no one could ""tame him"" (v. 4). Or even worse, one might note the isolation of this …
- 03beachjournal31 (para_id=30, p_index=15): MID-AMERICA JOURNAL OF THEOLOGY and began to proclaim in Decapolis all that Jesus had done for him; and all marveled."" The name of the region is hellenistic—Decapolis. Paganism in God's land! Thus in order to really understand Mark 5:1-20 in its height and depth one must see it within the unity of redemptive-history at large; and one must see too the progress or advancement or flow of that history. Our sample sermon satisfies on all counts. All of which is to appreciate what Holwerda calls synthetic exegesis. Because the sample sermon is synthetic rather than atomistic in approach, the applicatory thrust of the passage is immediate, natural, and specifically unique. Nothing extraneous is needed in order to establish a link between the text and the reader. The application is plainly scriptu …"
Mark 5:23,Mark,5,23,23,"And besought him greatly, saying, My little daughter lieth at the point of death: I pray thee, come and lay thy hands on her, that she may be healed; and she shall live.",再三的求他，說：「我的小女兒快要死了，求你去按手在她身上，使她痊癒，得以活了。」,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=682, p_index=2): more general terms is obscured. Thus swzein stands for +lm Niphal, Piel, and Hiphil, frequently in the Passive for mere “escape,” also for forms of +lp and hyx. On the other hand, swzein never bears in the LXX the specific sense of “healing” (Jer. 17:14). In the Apocryphal and Pseudepigraphical writings the usage does not vary much from that of the OT; cf. Sir. 51:12 (ex apwleiaj), Wis. 16:7, Jth. 9:11, En. 48:7 (of “the Son of Man”; “in his name are they being saved, and he is the God of their life”), 50:3 (eschatological-negative, mere salvation without glory), 63:8, 4 Ezr. 6:25, 7:131, 9:8, 12:34, 13:26, 45:6 (the righteous shall be satisfied with salvation in connection with the Messiah), Ps-Sol. 6:2, 10:8, 12:6, 18:6, Bar. 4:22, 24, 29, Test. Jud. 22, Test. Dan 5, Test. Napht. 8, Jub. …
- salvation (para_id=682, p_index=2): more general terms is obscured. Thus swzein stands for +lm Niphal, Piel, and Hiphil, frequently in the Passive for mere “escape,” also for forms of +lp and hyx. On the other hand, swzein never bears in the LXX the specific sense of “healing” (Jer. 17:14). In the Apocryphal and Pseudepigraphical writings the usage does not vary much from that of the OT; cf. Sir. 51:12 (ex apwleiaj), Wis. 16:7, Jth. 9:11, En. 48:7 (of “the Son of Man”; “in his name are they being saved, and he is the God of their life”), 50:3 (eschatological-negative, mere salvation without glory), 63:8, 4 Ezr. 6:25, 7:131, 9:8, 12:34, 13:26, 45:6 (the righteous shall be satisfied with salvation in connection with the Messiah), Ps-Sol. 6:2, 10:8, 12:6, 18:6, Bar. 4:22, 24, 29, Test. Jud. 22, Test. Dan 5, Test. Napht. 8, Jub. …
- salvation (para_id=683, p_index=3): 32, 9:1, 6, 10:9, 13:14, 14:3, John 5:10) and iasqai (Luke 6:19, 9:2, 11, 42, 14:4, 22:51, John 4:47). The question is not, of course, whether the element of “healing” as a connotated idea should be entirely eliminated from swzein. Not only would this have been impossible to a Greek speaker or writer in cases where the saving act as a matter of fact consisted in or involved healing, but it is also excluded by the observation that Jesus more than once referred to His saving work as the work of a physician, and in the instruction to His disciples spoke also of it as “healing” (Matt. 9:12, 10:1, 8, 13:15, Mark 2:17, Luke 4:18, 5:31, 9:1, 2, 10:9). The only point at issue is whether the Evangelists are aware of a difference between statements where “healing” is designated as such, and other st …"
Mark 5:34,Mark,5,34,34,"And he said unto her, Daughter, thy faith hath made thee whole; go in peace, and be whole of thy plague.",耶穌對她說：「女兒，你的信救了你，平平安安的回去吧！你的災病痊癒了。」,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=684, p_index=4): as coordinated halves of an identical work (Mark 2:9). And in the Fourth Gospel we are explicitly told that the physical acts are intended to point to corresponding spiritual transactions; the healing of the blind, the raising of the dead, are symbolic of Jesus’ saving work in the spiritual sphere (5:14, 19-29, 9:3, 39, 12:25, 26). On three occasions our Lord has brought out the spiritual significance of the physical salvation by calling special attention to its dependence on the exercise of faith: the woman with the issue of blood (Mark 5:34 = Matt. 9:22 = Luke 8:48), the blind man near Jericho (Mark 10:52 = Luke 18:42), one of the lepers (Luke 17:19). The words “thy faith has saved thee” are on these occasions the same as were used in such a case of purely spiritual salvation as is recor …"
Mark 6:56,Mark,6,56,56,"And whithersoever he entered, into villages, or cities, or country, they laid the sick in the streets, and besought him that they might touch if it were but the border of his garment: and as many as touched him were made whole.",凡耶穌所到的地方，或村中，或城裏，或鄉間，他們都將病人放在街市上，求耶穌只容他們摸他的衣裳繸子；凡摸着的人就都好了。,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=682, p_index=2): more general terms is obscured. Thus swzein stands for +lm Niphal, Piel, and Hiphil, frequently in the Passive for mere “escape,” also for forms of +lp and hyx. On the other hand, swzein never bears in the LXX the specific sense of “healing” (Jer. 17:14). In the Apocryphal and Pseudepigraphical writings the usage does not vary much from that of the OT; cf. Sir. 51:12 (ex apwleiaj), Wis. 16:7, Jth. 9:11, En. 48:7 (of “the Son of Man”; “in his name are they being saved, and he is the God of their life”), 50:3 (eschatological-negative, mere salvation without glory), 63:8, 4 Ezr. 6:25, 7:131, 9:8, 12:34, 13:26, 45:6 (the righteous shall be satisfied with salvation in connection with the Messiah), Ps-Sol. 6:2, 10:8, 12:6, 18:6, Bar. 4:22, 24, 29, Test. Jud. 22, Test. Dan 5, Test. Napht. 8, Jub. …"
Mark 8:11,Mark,8,11,11,"And the Pharisees came forth, and began to question with him, seeking of him a sign from heaven, tempting him.",法利賽人出來盤問耶穌，求他從天上顯個神蹟給他們看，想要試探他。,1,1,https://www.biblicaltheology.org/eapcs.pdf,"- eapcs (para_id=150, p_index=34): for the reason that it did not give rise to a state en dunamei kata pneuma such as characterizes the life of the risen Christ. He could equally well say here that Christ became kata pneuma at the resurrection, as he can say in 1 Cor. 15:45 that Christ at the resurrection became a life-giving Spirit. As above stated, the emphasis rests not on the initial act of the resurrection but on the resulting state. In regard to the act as such Paul would not have denied that the entrance of Jesus upon the sarx was likewise kata pneuma. 26 The question why Paul, after having up to verse [44a]4 (inclusive) constructed his whole argument on the basis of a comparison between the body of sin and the body of the resurrection, substitutes from verse 44b on, for the body of sin, the body of creation, is both …"
Mark 8:34,Mark,8,34,34,"And when he had called the people unto him with his disciples also, he said unto them, Whosoever will come after me, let him deny himself, and take up his cross, and follow me.",於是叫眾人和門徒來，對他們說：「若有人要跟從我，就當捨己，背起他的十字架來跟從我。,1,1,https://www.biblicaltheology.org/salvation.pdf,"- salvation (para_id=687, p_index=7): According to John 3:16, 17, “to have eternal life” and “to be saved” are synonymous. In John 5:34 also the preceding context revolves around the idea of life (vv. 21-29), and in the sequel the same idea is again brought forward (v. 39). Again, in 10:9, 10 “salvation” and “life” appear in close conjunction; 12:47 receives its interpretation from 3:17. The same difference as is observable with reference to eschatological salvation may be observed where present salvation is spoken of. Sometimes the conception is negative (Matt. 1:21, Luke 7:50), sometimes positive as well as negative (Luke 19:10); the salvation which came to Zacchaeus’ house certainly included more than pardon, since it issued in renewal of life. The facts, therefore, do not bear out the contention of B. Weiss, who maintains …"
